fid,source_file,park,lat,lon,activity,date,time
"1804",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859762,151.211681,1.13,,
"1805",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855364,151.242142,0.51,,
"1809",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856824,151.235361,0.47,,
"1813",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853943,151.215234,0.52,,
"1814",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855208,151.216416,0.61,,
"1816",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854338,151.212874,0.96,,
"1817",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854346,151.215862,0.59,,
"1818",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859256,151.253754,0.5,,
"1819",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853737,151.22105,0.93,,
"1820",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85901,151.211218,1.12,,
"1821",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850115,151.228979,0.9,,
"1823",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856419,151.211229,0.94,,
"1824",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.846342,151.237691,0.88,,
"1825",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853801,151.219402,0.85,,
"1826",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853814,151.22498,0.5,,
"1827",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854148,151.23592,0.49,,
"1830",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858694,151.210887,1.29,,
"1831",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853415,151.226876,0.49,,
"1834",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85179,151.224479,0.89,,
"1835",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852394,151.223384,0.89,,
"1836",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857629,151.211034,1.05,,
"1839",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853042,151.222821,0.87,,
"1842",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853746,151.215649,0.89,,
"1847",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851846,151.226727,0.78,,
"1848",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85403,151.214759,0.55,,
"1849",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853811,151.215126,0.9,,
"1851",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852808,151.222594,0.89,,
"1853",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852703,151.222822,0.89,,
"1854",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858048,151.212702,0.98,,
"1855",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854104,151.213599,0.94,,
"1856",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857436,151.212949,0.94,,
"1857",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852462,151.224857,0.51,,
"1858",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.861129,151.256019,0.41,,
"1859",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858839,151.198688,0.76,,
"1863",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853902,151.220975,0.49,,
"1864",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853245,151.229681,0.5,,
"1865",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853904,151.210595,0.79,,
"1867",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856193,151.224288,0.52,,
"1869",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854005,151.21824,0.88,,
"1870",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.863196,151.199713,0.8,,
"1871",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856862,151.212124,1.08,,
"1872",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853536,151.220688,0.86,,
"1874",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859738,151.212011,1.02,,
"1875",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852644,151.222951,0.9,,
"1876",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853267,151.22236,0.9,,
"1877",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849438,151.23344,0.96,,
"1879",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854392,151.215343,0.62,,
"1881",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853288,151.222514,0.51,,
"1882",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851205,151.2307,0.81,,
"1884",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859622,151.248795,0.43,,
"1887",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857277,151.21195,1.06,,
"1889",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850234,151.233666,0.79,,
"1892",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849903,151.230307,0.93,,
"1897",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857843,151.241427,0.48,,
"1898",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.847068,151.238642,1,,
"1904",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855432,151.21121,0.88,,
"1905",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849768,151.231492,0.91,,
"1908",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85495,151.217959,0.53,,
"1909",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.862725,151.199469,0.78,,
"1910",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85965,151.210993,1.47,,
"1913",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853868,151.214743,0.91,,
"1914",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857799,151.21172,1.07,,
"1915",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856387,151.232539,0.51,,
"1916",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853821,151.221155,0.48,,
"1917",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857345,151.212872,0.75,,
"1918",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853374,151.221311,0.89,,
"1920",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854433,151.216933,0.58,,
"1921",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853545,151.221819,0.5,,
"1927",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.861163,151.199008,0.76,,
"1930",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851,151.231703,0.81,,
"1931",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853003,151.203206,0.69,,
"1933",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851748,151.226926,0.51,,
"1935",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858506,151.212176,0.8,,
"1936",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.86,151.250814,0.43,,
"1940",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850603,151.227374,0.93,,
"1943",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856074,151.213563,0.79,,
"1945",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855977,151.199182,0.71,,
"1946",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855819,151.212581,1.11,,
"1954",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859842,151.249778,0.44,,
"1956",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857794,151.241168,0.47,,
"1958",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853283,151.227702,0.51,,
"1959",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85377,151.215387,0.91,,
"1960",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.86034,151.252564,0.42,,
"1961",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853711,151.233118,0.47,,
"1962",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.846505,151.237529,0.89,,
"1966",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853637,151.220306,0.86,,
"1970",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855487,151.212748,0.6,,
"1971",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856859,151.247622,0.52,,
"1972",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854287,151.212994,0.95,,
"1973",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853546,151.226055,0.5,,
"1974",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849252,151.234065,0.95,,
"1976",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850075,151.23207,0.59,,
"1978",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849184,151.23431,0.96,,
"1980",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854725,151.218016,0.55,,
"1981",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858459,151.198682,0.76,,
"1982",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850413,151.233342,0.79,,
"1983",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850432,151.227855,0.9,,
"1985",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852832,151.204335,0.66,,
"1988",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852522,151.223172,0.89,,
"1991",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859351,151.25403,0.51,,
"1992",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857086,151.212379,0.66,,
"1993",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852521,151.224664,0.5,,
"1995",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851453,151.225313,0.89,,
"1997",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857134,151.212019,1.07,,
"2002",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859072,151.253208,0.51,,
"2003",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.848394,151.233934,0.68,,
"2004",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.84963,151.23454,0.78,,
"2005",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854666,151.217283,1.02,,
"2008",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.848023,151.236176,0.86,,
"2009",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.847852,151.236337,0.88,,
"2014",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85463,151.217537,1,,
"2016",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853587,151.221721,0.49,,
"2018",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854387,151.237128,0.5,,
"2020",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850263,151.228338,0.89,,
"2023",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851637,151.227225,0.51,,
"2024",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853306,151.221554,0.9,,
"2025",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856643,151.212419,0.63,,
"2026",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856269,151.211247,0.94,,
"2030",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852451,151.224523,0.85,,
"2033",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854025,151.235087,0.48,,
"2038",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852583,151.223059,0.9,,
"2040",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849803,151.231237,0.9,,
"2047",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856301,151.231494,0.49,,
"2050",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85401,151.217566,0.89,,
"2051",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856665,151.234309,0.48,,
"2052",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854727,151.21678,1.03,,
"2053",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85321,151.22854,0.52,,
"2054",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854586,151.221483,0.52,,
"2056",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854816,151.218457,0.52,,
"2058",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854687,151.217156,1.02,,
"2059",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858642,151.245339,0.44,,
"2060",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.860991,151.255529,0.41,,
"2061",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.861269,151.256495,0.4,,
"2062",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851162,151.230946,0.82,,
"2066",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85525,151.216019,0.66,,
"2067",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.845535,151.233426,0.88,,
"2068",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859379,151.211046,1.39,,
"2069",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853204,151.209427,0.77,,
"2070",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853935,151.200849,0.7,,
"2071",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849864,151.234257,0.78,,
"2073",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849215,151.234188,0.95,,
"2074",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856354,151.199043,0.71,,
"2076",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855433,151.24242,0.51,,
"2078",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851989,151.226239,0.52,,
"2079",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853808,151.233671,0.47,,
"2081",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858674,151.212158,0.8,,
"2086",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855542,151.214328,0.77,,
"2087",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854389,151.222591,0.5,,
"2088",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.851187,151.228714,0.52,,
"2090",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857788,151.212278,0.7,,
"2091",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857144,151.213087,0.91,,
"2092",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858239,151.251039,0.51,,
"2093",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85956,151.248553,0.43,,
"2094",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855119,151.213389,1.04,,
"2095",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849444,151.233375,0.62,,
"2096",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.8549,151.214243,0.62,,
"2097",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856195,151.228257,0.48,,
"2098",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.84682,151.238899,0.99,,
"2100",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856217,151.224553,0.51,,
"2101",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853344,151.230538,0.49,,
"2102",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852621,151.223909,0.86,,
"2105",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855817,151.213496,0.66,,
"2107",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.863989,151.199978,0.82,,
"2108",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.862281,151.199326,0.79,,
"2109",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853909,151.220505,0.96,,
"2110",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85477,151.216153,1,,
"2111",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849855,151.23071,0.9,,
"2112",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853904,151.217065,0.89,,
"2115",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852409,151.225056,0.52,,
"2116",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852123,151.225844,0.52,,
"2119",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.855154,151.211161,0.86,,
"2120",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.860107,151.256141,0.53,,
"2121",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858203,151.212635,1,,
"2122",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.849843,151.23263,0.59,,
"2125",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858094,151.2116,1.06,,
"2126",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85729,151.21128,1.1,,
"2127",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85724,151.212347,0.66,,
"2128",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858582,151.245089,0.45,,
"2129",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854071,151.2146,0.54,,
"2130",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85362,151.201426,0.69,,
"2131",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850346,151.22809,0.9,,
"2132",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.847249,151.233833,0.8,,
"2134",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859229,151.198723,0.76,,
"2135",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852096,151.22561,0.84,,
"2138",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.860209,151.256408,0.52,,
"2139",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.848835,151.233825,0.64,,
"2142",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858661,151.212401,1.06,,
"2143",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858945,151.212148,0.86,,
"2146",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.859471,151.212054,0.96,,
"2147",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850617,151.232893,0.77,,
"2150",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.863606,151.199909,0.82,,
"2151",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.858204,151.211292,1.2,,
"2152",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.862107,151.199276,0.79,,
"2153",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85534,151.220227,0.55,,
"2154",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850829,151.232302,0.79,,
"2155",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.852993,151.22226,0.89,,
"2156",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853502,151.231677,0.46,,
"2158",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.854522,151.217346,0.57,,
"2160",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.856288,151.245722,0.52,,
"2161",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.850173,151.228724,0.91,,
"2167",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.84667,151.233714,0.85,,
"2169",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.857419,151.249217,0.51,,
"2172",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.853361,151.227151,0.49,,
"2173",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.84987,151.230571,0.91,,
"2174",Track 02 Aug 2025 14-54-26 (1).rctrk,Track 02 Aug 2025 14-54-26 (1),-33.85568,151.213577,0.64,,
